Status,full_name,module,entity_name,type,bases,source
,sage.interfaces.kenzo.EilenbergMacLaneSpace,sage.interfaces.kenzo,EilenbergMacLaneSpace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L174
,sage.interfaces.kenzo.KAbstractSimplex,sage.interfaces.kenzo,KAbstractSimplex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1161
,sage.interfaces.kenzo.KChainComplex,sage.interfaces.kenzo,KChainComplex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1043
,sage.interfaces.kenzo.KChainComplexMorphism,sage.interfaces.kenzo,KChainComplexMorphism,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1895
,sage.interfaces.kenzo.KFiniteSimplicialSet,sage.interfaces.kenzo,KFiniteSimplicialSet,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1189
,sage.interfaces.kenzo.KenzoChainComplex,sage.interfaces.kenzo,KenzoChainComplex,class,KenzoObject,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L410
,sage.interfaces.kenzo.KenzoChainComplexMorphism,sage.interfaces.kenzo,KenzoChainComplexMorphism,class,KenzoObject,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1332
,sage.interfaces.kenzo.KenzoObject,sage.interfaces.kenzo,KenzoObject,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L214
,sage.interfaces.kenzo.KenzoSimplicialGroup,sage.interfaces.kenzo,KenzoSimplicialGroup,class,KenzoSimplicialSet,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L921
,sage.interfaces.kenzo.KenzoSimplicialSet,sage.interfaces.kenzo,KenzoSimplicialSet,class,KenzoChainComplex,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L648
,sage.interfaces.kenzo.KenzoSpectralSequence,sage.interfaces.kenzo,KenzoSpectralSequence,class,KenzoObject,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L261
,sage.interfaces.kenzo.MooreSpace,sage.interfaces.kenzo,MooreSpace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L144
,sage.interfaces.kenzo.SAbstractSimplex,sage.interfaces.kenzo,SAbstractSimplex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1124
,sage.interfaces.kenzo.SChainComplex,sage.interfaces.kenzo,SChainComplex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1074
,sage.interfaces.kenzo.SFiniteSimplicialSet,sage.interfaces.kenzo,SFiniteSimplicialSet,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1253
,sage.interfaces.kenzo.Sphere,sage.interfaces.kenzo,Sphere,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L120
,sage.interfaces.kenzo.build_morphism,sage.interfaces.kenzo,build_morphism,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1820
,sage.interfaces.kenzo.k2s_matrix,sage.interfaces.kenzo,k2s_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L947
,sage.interfaces.kenzo.morphism_dictmat,sage.interfaces.kenzo,morphism_dictmat,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1867
,sage.interfaces.kenzo.pairing,sage.interfaces.kenzo,pairing,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1020
,sage.interfaces.kenzo.s2k_dictmat,sage.interfaces.kenzo,s2k_dictmat,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L994
,sage.interfaces.kenzo.s2k_listofmorphisms,sage.interfaces.kenzo,s2k_listofmorphisms,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L1926
,sage.interfaces.kenzo.s2k_matrix,sage.interfaces.kenzo,s2k_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/kenzo.py#L970
,sage.interfaces.latte,sage.interfaces.latte,latte,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/latte.py#L22
,sage.interfaces.latte.count,sage.interfaces.latte,count,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/latte.py#L22
,sage.interfaces.latte.integrate,sage.interfaces.latte,integrate,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/latte.py#L219
,sage.interfaces.latte.to_latte_polynomial,sage.interfaces.latte,to_latte_polynomial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/latte.py#L420
,sage.interfaces.lie,sage.interfaces.lie,lie,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L304
,sage.interfaces.lie.LiE,sage.interfaces.lie,LiE,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L304
,sage.interfaces.lie.LiEElement,sage.interfaces.lie,LiEElement,class,"ExtraTabCompletion, ExpectElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L735
,sage.interfaces.lie.LiEFunction,sage.interfaces.lie,LiEFunction,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L871
,sage.interfaces.lie.LiEFunctionElement,sage.interfaces.lie,LiEFunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L857
,sage.interfaces.lie.is_LiEElement,sage.interfaces.lie,is_LiEElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L886
,sage.interfaces.lie.lie_console,sage.interfaces.lie,lie_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L920
,sage.interfaces.lie.lie_version,sage.interfaces.lie,lie_version,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L939
,sage.interfaces.lie.reduce_load_lie,sage.interfaces.lie,reduce_load_lie,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lie.py#L909
,sage.interfaces.lisp,sage.interfaces.lisp,lisp,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L62
,sage.interfaces.lisp.Lisp,sage.interfaces.lisp,Lisp,class,Expect,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L62
,sage.interfaces.lisp.LispElement,sage.interfaces.lisp,LispElement,class,"RingElement, ExpectElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L388
,sage.interfaces.lisp.LispFunction,sage.interfaces.lisp,LispFunction,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L507
,sage.interfaces.lisp.LispFunctionElement,sage.interfaces.lisp,LispFunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L491
,sage.interfaces.lisp.is_LispElement,sage.interfaces.lisp,is_LispElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L522
,sage.interfaces.lisp.lisp_console,sage.interfaces.lisp,lisp_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L555
,sage.interfaces.lisp.reduce_load_Lisp,sage.interfaces.lisp,reduce_load_Lisp,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/lisp.py#L544
,sage.interfaces.macaulay2,sage.interfaces.macaulay2,macaulay2,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L182
,sage.interfaces.macaulay2.Macaulay2,sage.interfaces.macaulay2,Macaulay2,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L182
,sage.interfaces.macaulay2.Macaulay2Element,sage.interfaces.macaulay2,Macaulay2Element,class,"ExtraTabCompletion, ExpectElement, Macaulay2Element",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L875
,sage.interfaces.macaulay2.Macaulay2Function,sage.interfaces.macaulay2,Macaulay2Function,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L1753
,sage.interfaces.macaulay2.Macaulay2FunctionElement,sage.interfaces.macaulay2,Macaulay2FunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L1812
,sage.interfaces.macaulay2.is_Macaulay2Element,sage.interfaces.macaulay2,is_Macaulay2Element,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L1863
,sage.interfaces.macaulay2.macaulay2_console,sage.interfaces.macaulay2,macaulay2_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L1890
,sage.interfaces.macaulay2.options,sage.interfaces.macaulay2,options,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L837
,sage.interfaces.macaulay2.reduce_load_macaulay2,sage.interfaces.macaulay2,reduce_load_macaulay2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L1907
,sage.interfaces.macaulay2.remove_output_labels,sage.interfaces.macaulay2,remove_output_labels,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/macaulay2.py#L140
,sage.interfaces.magma,sage.interfaces.magma,magma,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L274
,sage.interfaces.magma.Magma,sage.interfaces.magma,Magma,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L274
,sage.interfaces.magma.MagmaElement,sage.interfaces.magma,MagmaElement,class,"ExtraTabCompletion, ExpectElement, MagmaElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L1805
,sage.interfaces.magma.MagmaFunction,sage.interfaces.magma,MagmaFunction,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L1720
,sage.interfaces.magma.MagmaFunctionElement,sage.interfaces.magma,MagmaFunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L1598
,sage.interfaces.magma.MagmaGBDefaultContext,sage.interfaces.magma,MagmaGBDefaultContext,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L2937
,sage.interfaces.magma.MagmaGBLogPrettyPrinter,sage.interfaces.magma,MagmaGBLogPrettyPrinter,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L2760
,sage.interfaces.magma.extcode_dir,sage.interfaces.magma,extcode_dir,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L240
,sage.interfaces.magma.is_MagmaElement,sage.interfaces.magma,is_MagmaElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L1778
,sage.interfaces.magma.magma_console,sage.interfaces.magma,magma_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L2742
,sage.interfaces.magma.magma_gb_standard_options,sage.interfaces.magma,magma_gb_standard_options,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L2987
,sage.interfaces.magma.reduce_load_Magma,sage.interfaces.magma,reduce_load_Magma,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma.py#L2728
,sage.interfaces.magma_free,sage.interfaces.magma_free,magma_free,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma_free.py#L19
,sage.interfaces.magma_free.MagmaExpr,sage.interfaces.magma_free,MagmaExpr,class,str,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma_free.py#L19
,sage.interfaces.magma_free.MagmaFree,sage.interfaces.magma_free,MagmaFree,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma_free.py#L74
,sage.interfaces.magma_free.magma_free_eval,sage.interfaces.magma_free,magma_free_eval,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/magma_free.py#L24
,sage.interfaces.maple,sage.interfaces.maple,maple,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L255
,sage.interfaces.maple.Maple,sage.interfaces.maple,Maple,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L255
,sage.interfaces.maple.MapleElement,sage.interfaces.maple,MapleElement,class,"ExtraTabCompletion, ExpectElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L919
,sage.interfaces.maple.MapleFunction,sage.interfaces.maple,MapleFunction,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L848
,sage.interfaces.maple.MapleFunctionElement,sage.interfaces.maple,MapleFunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L884
,sage.interfaces.maple.maple_console,sage.interfaces.maple,maple_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L1339
,sage.interfaces.maple.reduce_load_Maple,sage.interfaces.maple,reduce_load_Maple,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maple.py#L1326
,sage.interfaces.mathematica,sage.interfaces.mathematica,mathematica,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L473
,sage.interfaces.mathematica.Mathematica,sage.interfaces.mathematica,Mathematica,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L473
,sage.interfaces.mathematica.MathematicaElement,sage.interfaces.mathematica,MathematicaElement,class,ExpectElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L716
,sage.interfaces.mathematica.MathematicaFunction,sage.interfaces.mathematica,MathematicaFunction,class,ExpectFunction,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1087
,sage.interfaces.mathematica.MathematicaFunctionElement,sage.interfaces.mathematica,MathematicaFunctionElement,class,FunctionElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1094
,sage.interfaces.mathematica.clean_output,sage.interfaces.mathematica,clean_output,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L444
,sage.interfaces.mathematica.mathematica_console,sage.interfaces.mathematica,mathematica_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1109
,sage.interfaces.mathematica.parse_moutput_from_json,sage.interfaces.mathematica,parse_moutput_from_json,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1227
,sage.interfaces.mathematica.reduce_load,sage.interfaces.mathematica,reduce_load,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1105
,sage.interfaces.mathematica.request_wolfram_alpha,sage.interfaces.mathematica,request_wolfram_alpha,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1123
,sage.interfaces.mathematica.symbolic_expression_from_mathematica_string,sage.interfaces.mathematica,symbolic_expression_from_mathematica_string,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathematica.py#L1290
,sage.interfaces.mathics,sage.interfaces.mathics,mathics,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathics.py#L438
,sage.interfaces.mathics.Mathics,sage.interfaces.mathics,Mathics,class,Interface,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathics.py#L438
,sage.interfaces.mathics.MathicsElement,sage.interfaces.mathics,MathicsElement,class,"ExtraTabCompletion, InterfaceElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathics.py#L817
,sage.interfaces.mathics.mathics_console,sage.interfaces.mathics,mathics_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathics.py#L1282
,sage.interfaces.mathics.reduce_load,sage.interfaces.mathics,reduce_load,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mathics.py#L1267
,sage.interfaces.matlab,sage.interfaces.matlab,matlab,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L161
,sage.interfaces.matlab.Matlab,sage.interfaces.matlab,Matlab,class,Expect,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L161
,sage.interfaces.matlab.MatlabElement,sage.interfaces.matlab,MatlabElement,class,ExpectElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L327
,sage.interfaces.matlab.matlab_console,sage.interfaces.matlab,matlab_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L375
,sage.interfaces.matlab.matlab_version,sage.interfaces.matlab,matlab_version,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L404
,sage.interfaces.matlab.reduce_load_Matlab,sage.interfaces.matlab,reduce_load_Matlab,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/matlab.py#L371
,sage.interfaces.maxima,sage.interfaces.maxima,maxima,module,,
,sage.interfaces.maxima.Maxima,sage.interfaces.maxima,Maxima,class,"MaximaAbstract, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L515
,sage.interfaces.maxima.MaximaElement,sage.interfaces.maxima,MaximaElement,class,"MaximaAbstractElement, ExpectElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L1142
,sage.interfaces.maxima.MaximaElementFunction,sage.interfaces.maxima,MaximaElementFunction,class,"MaximaElement, MaximaAbstractElementFunction",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L1212
,sage.interfaces.maxima.is_MaximaElement,sage.interfaces.maxima,is_MaximaElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L1121
,sage.interfaces.maxima.reduce_load_Maxima,sage.interfaces.maxima,reduce_load_Maxima,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L1261
,sage.interfaces.maxima.reduce_load_Maxima_function,sage.interfaces.maxima,reduce_load_Maxima_function,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima.py#L1275
,sage.interfaces.maxima_abstract,sage.interfaces.maxima_abstract,maxima_abstract,module,,
,sage.interfaces.maxima_abstract.MaximaAbstract,sage.interfaces.maxima_abstract,MaximaAbstract,class,"ExtraTabCompletion, Interface",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L75
,sage.interfaces.maxima_abstract.MaximaAbstractElement,sage.interfaces.maxima_abstract,MaximaAbstractElement,class,"ExtraTabCompletion, InterfaceElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L1066
,sage.interfaces.maxima_abstract.MaximaAbstractElementFunction,sage.interfaces.maxima_abstract,MaximaAbstractElementFunction,class,MaximaAbstractElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L1889
,sage.interfaces.maxima_abstract.maxima_console,sage.interfaces.maxima_abstract,maxima_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L2157
,sage.interfaces.maxima_abstract.maxima_version,sage.interfaces.maxima_abstract,maxima_version,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L2141
,sage.interfaces.maxima_abstract.reduce_load_MaximaAbstract_function,sage.interfaces.maxima_abstract,reduce_load_MaximaAbstract_function,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_abstract.py#L2125
,sage.interfaces.maxima_lib,sage.interfaces.maxima_lib,maxima_lib,module,,
,sage.interfaces.maxima_lib.MaximaLib,sage.interfaces.maxima_lib,MaximaLib,class,MaximaAbstract,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L342
,sage.interfaces.maxima_lib.MaximaLibElement,sage.interfaces.maxima_lib,MaximaLibElement,class,MaximaAbstractElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1078
,sage.interfaces.maxima_lib.MaximaLibElementFunction,sage.interfaces.maxima_lib,MaximaLibElementFunction,class,"MaximaLibElement, MaximaAbstractElementFunction",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1183
,sage.interfaces.maxima_lib.dummy_integrate,sage.interfaces.maxima_lib,dummy_integrate,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1444
,sage.interfaces.maxima_lib.is_MaximaLibElement,sage.interfaces.maxima_lib,is_MaximaLibElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1057
,sage.interfaces.maxima_lib.max_at_to_sage,sage.interfaces.maxima_lib,max_at_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1410
,sage.interfaces.maxima_lib.max_harmonic_to_sage,sage.interfaces.maxima_lib,max_harmonic_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1481
,sage.interfaces.maxima_lib.max_pochhammer_to_sage,sage.interfaces.maxima_lib,max_pochhammer_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1496
,sage.interfaces.maxima_lib.max_to_sr,sage.interfaces.maxima_lib,max_to_sr,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1692
,sage.interfaces.maxima_lib.max_to_string,sage.interfaces.maxima_lib,max_to_string,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L297
,sage.interfaces.maxima_lib.mdiff_to_sage,sage.interfaces.maxima_lib,mdiff_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1366
,sage.interfaces.maxima_lib.mlist_to_sage,sage.interfaces.maxima_lib,mlist_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1388
,sage.interfaces.maxima_lib.mqapply_to_sage,sage.interfaces.maxima_lib,mqapply_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1328
,sage.interfaces.maxima_lib.mrat_to_sage,sage.interfaces.maxima_lib,mrat_to_sage,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1296
,sage.interfaces.maxima_lib.parse_max_string,sage.interfaces.maxima_lib,parse_max_string,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L323
,sage.interfaces.maxima_lib.pyobject_to_max,sage.interfaces.maxima_lib,pyobject_to_max,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1545
,sage.interfaces.maxima_lib.reduce_load_MaximaLib,sage.interfaces.maxima_lib,reduce_load_MaximaLib,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1193
,sage.interfaces.maxima_lib.sage_rat,sage.interfaces.maxima_lib,sage_rat,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1253
,sage.interfaces.maxima_lib.sr_to_max,sage.interfaces.maxima_lib,sr_to_max,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L1584
,sage.interfaces.maxima_lib.stdout_to_string,sage.interfaces.maxima_lib,stdout_to_string,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/maxima_lib.py#L272
,sage.interfaces.mupad,sage.interfaces.mupad,mupad,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L109
,sage.interfaces.mupad.Mupad,sage.interfaces.mupad,Mupad,class,"ExtraTabCompletion, Expect",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L109
,sage.interfaces.mupad.MupadElement,sage.interfaces.mupad,MupadElement,class,"ExtraTabCompletion, ExpectElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L543
,sage.interfaces.mupad.MupadFunction,sage.interfaces.mupad,MupadFunction,class,"ExtraTabCompletion, ExpectFunction",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L435
,sage.interfaces.mupad.MupadFunctionElement,sage.interfaces.mupad,MupadFunctionElement,class,"ExtraTabCompletion, FunctionElement",https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L472
,sage.interfaces.mupad.mupad_console,sage.interfaces.mupad,mupad_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L651
,sage.interfaces.mupad.reduce_load_mupad,sage.interfaces.mupad,reduce_load_mupad,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mupad.py#L640
,sage.interfaces.mwrank,sage.interfaces.mwrank,mwrank,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mwrank.py#L27
,sage.interfaces.mwrank.Mwrank,sage.interfaces.mwrank,Mwrank,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mwrank.py#L27
,sage.interfaces.mwrank.Mwrank_class,sage.interfaces.mwrank,Mwrank_class,class,Expect,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mwrank.py#L147
,sage.interfaces.mwrank.mwrank_console,sage.interfaces.mwrank,mwrank_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mwrank.py#L353
,sage.interfaces.mwrank.validate_mwrank_input,sage.interfaces.mwrank,validate_mwrank_input,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/mwrank.py#L79
,sage.interfaces.octave,sage.interfaces.octave,octave,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L156
,sage.interfaces.octave.Octave,sage.interfaces.octave,Octave,class,Expect,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L156
,sage.interfaces.octave.OctaveElement,sage.interfaces.octave,OctaveElement,class,ExpectElement,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L622
,sage.interfaces.octave.octave_console,sage.interfaces.octave,octave_console,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L834
,sage.interfaces.octave.reduce_load_Octave,sage.interfaces.octave,reduce_load_Octave,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L823
,sage.interfaces.octave.to_complex,sage.interfaces.octave,to_complex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/octave.py#L606
,sage.interfaces.phc,sage.interfaces.phc,phc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L386
,sage.interfaces.phc.PHC,sage.interfaces.phc,PHC,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L386
,sage.interfaces.phc.PHC_Object,sage.interfaces.phc,PHC_Object,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L178
,sage.interfaces.phc.get_classified_solution_dicts,sage.interfaces.phc,get_classified_solution_dicts,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L96
,sage.interfaces.phc.get_solution_dicts,sage.interfaces.phc,get_solution_dicts,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L47
,sage.interfaces.phc.get_variable_list,sage.interfaces.phc,get_variable_list,function,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/phc.py#L153
,sage.interfaces.phc.random,sage.interfaces.phc,random,function,,
,sage.interfaces.polymake,sage.interfaces.polymake,polymake,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/polymake.py#L1769
