part,status,full_name,module,entity_name,type,bases,source
10,implemented,sage.modules.ore_module.ScalarAction,sage.modules.ore_module,ScalarAction,class,Action,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module.py#L205
10,implemented,sage.modules.ore_module.normalize_names,sage.modules.ore_module,normalize_names,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module.py#L264
10,implemented,sage.modules.ore_module_element,sage.modules.ore_module_element,ore_module_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_element.py#L23
10,implemented,sage.modules.ore_module_element.OreModuleElement,sage.modules.ore_module_element,OreModuleElement,class,FreeModuleElement_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_element.py#L23
10,implemented,sage.modules.ore_module_homspace,sage.modules.ore_module_homspace,ore_module_homspace,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_homspace.py#L27
10,implemented,sage.modules.ore_module_homspace.OreModule_homspace,sage.modules.ore_module_homspace,OreModule_homspace,class,"UniqueRepresentation, HomsetWithBase",https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_homspace.py#L27
10,implemented,sage.modules.ore_module_morphism,sage.modules.ore_module_morphism,ore_module_morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_morphism.py#L272
10,implemented,sage.modules.ore_module_morphism.OreModuleMorphism,sage.modules.ore_module_morphism,OreModuleMorphism,class,Morphism,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_morphism.py#L272
10,implemented,sage.modules.ore_module_morphism.OreModuleRetraction,sage.modules.ore_module_morphism,OreModuleRetraction,class,Map,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_morphism.py#L906
10,implemented,sage.modules.ore_module_morphism.OreModuleSection,sage.modules.ore_module_morphism,OreModuleSection,class,Map,https://github.com/sagemath/sage/blob/develop/src/sage/modules/ore_module_morphism.py#L938
10,implemented,sage.modules.quotient_module,sage.modules.quotient_module,quotient_module,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/quotient_module.py#L305
10,implemented,sage.modules.quotient_module.FreeModule_ambient_field_quotient,sage.modules.quotient_module,FreeModule_ambient_field_quotient,class,FreeModule_ambient_field,https://github.com/sagemath/sage/blob/develop/src/sage/modules/quotient_module.py#L305
10,implemented,sage.modules.quotient_module.QuotientModule_free_ambient,sage.modules.quotient_module,QuotientModule_free_ambient,class,Module_free_ambient,https://github.com/sagemath/sage/blob/develop/src/sage/modules/quotient_module.py#L34
10,implemented,sage.modules.real_double_vector,sage.modules.real_double_vector,real_double_vector,module,,
10,implemented,sage.modules.submodule,sage.modules.submodule,submodule,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/submodule.py#L44
10,implemented,sage.modules.submodule.Submodule_free_ambient,sage.modules.submodule,Submodule_free_ambient,class,Module_free_ambient,https://github.com/sagemath/sage/blob/develop/src/sage/modules/submodule.py#L44
10,implemented,sage.modules.tensor_operations,sage.modules.tensor_operations,tensor_operations,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/tensor_operations.py#L224
10,implemented,sage.modules.tensor_operations.TensorOperation,sage.modules.tensor_operations,TensorOperation,class,VectorCollection,https://github.com/sagemath/sage/blob/develop/src/sage/modules/tensor_operations.py#L224
10,implemented,sage.modules.tensor_operations.VectorCollection,sage.modules.tensor_operations,VectorCollection,class,FreeModule_ambient_field,https://github.com/sagemath/sage/blob/develop/src/sage/modules/tensor_operations.py#L133
10,implemented,sage.modules.tensor_operations.antisymmetrized_coordinate_sums,sage.modules.tensor_operations,antisymmetrized_coordinate_sums,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/tensor_operations.py#L104
10,implemented,sage.modules.tensor_operations.symmetrized_coordinate_sums,sage.modules.tensor_operations,symmetrized_coordinate_sums,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/tensor_operations.py#L72
10,implemented,sage.modules.torsion_quadratic_module,sage.modules.torsion_quadratic_module,torsion_quadratic_module,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/torsion_quadratic_module.py#L35
10,implemented,sage.modules.torsion_quadratic_module.TorsionQuadraticForm,sage.modules.torsion_quadratic_module,TorsionQuadraticForm,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/torsion_quadratic_module.py#L35
10,implemented,sage.modules.torsion_quadratic_module.TorsionQuadraticModule,sage.modules.torsion_quadratic_module,TorsionQuadraticModule,class,"V, W, FGP_Module_class, CachedRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/modules/torsion_quadratic_module.py#L188
10,implemented,sage.modules.torsion_quadratic_module.TorsionQuadraticModuleElement,sage.modules.torsion_quadratic_module,TorsionQuadraticModuleElement,class,FGP_Element,https://github.com/sagemath/sage/blob/develop/src/sage/modules/torsion_quadratic_module.py#L90
10,implemented,sage.modules.tutorial_free_modules,sage.modules.tutorial_free_modules,tutorial_free_modules,module,,
10,implemented,sage.modules.vector_callable_symbolic_dense,sage.modules.vector_callable_symbolic_dense,vector_callable_symbolic_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_callable_symbolic_dense.py#L55
10,implemented,sage.modules.vector_callable_symbolic_dense.Vector_callable_symbolic_dense,sage.modules.vector_callable_symbolic_dense,Vector_callable_symbolic_dense,class,FreeModuleElement_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_callable_symbolic_dense.py#L55
10,implemented,sage.modules.vector_complex_double_dense,sage.modules.vector_complex_double_dense,vector_complex_double_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_complex_double_dense.pyx#L49
10,implemented,sage.modules.vector_complex_double_dense.Vector_complex_double_dense,sage.modules.vector_complex_double_dense,Vector_complex_double_dense,class,Vector_double_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_complex_double_dense.pyx#L49
10,implemented,sage.modules.vector_complex_double_dense.unpickle_v0,sage.modules.vector_complex_double_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_complex_double_dense.pyx#L87
10,implemented,sage.modules.vector_complex_double_dense.unpickle_v1,sage.modules.vector_complex_double_dense,unpickle_v1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_complex_double_dense.pyx#L101
10,implemented,sage.modules.vector_double_dense,sage.modules.vector_double_dense,vector_double_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_double_dense.pyx#L65
10,implemented,sage.modules.vector_double_dense.Vector_double_dense,sage.modules.vector_double_dense,Vector_double_dense,class,Vector_numpy_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_double_dense.pyx#L65
10,implemented,sage.modules.vector_integer_dense,sage.modules.vector_integer_dense,vector_integer_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_integer_dense.pyx#L67
10,implemented,sage.modules.vector_integer_dense.Vector_integer_dense,sage.modules.vector_integer_dense,Vector_integer_dense,class,FreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_integer_dense.pyx#L67
10,implemented,sage.modules.vector_integer_dense.unpickle_v0,sage.modules.vector_integer_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_integer_dense.pyx#L334
10,implemented,sage.modules.vector_integer_dense.unpickle_v1,sage.modules.vector_integer_dense,unpickle_v1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_integer_dense.pyx#L350
10,implemented,sage.modules.vector_integer_sparse,sage.modules.vector_integer_sparse,vector_integer_sparse,module,,
10,implemented,sage.modules.vector_mod2_dense,sage.modules.vector_mod2_dense,vector_mod2_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_mod2_dense.pyx#L53
10,implemented,sage.modules.vector_mod2_dense.Vector_mod2_dense,sage.modules.vector_mod2_dense,Vector_mod2_dense,class,FreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_mod2_dense.pyx#L53
10,implemented,sage.modules.vector_mod2_dense.unpickle_v0,sage.modules.vector_mod2_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_mod2_dense.pyx#L524
10,implemented,sage.modules.vector_modn_dense,sage.modules.vector_modn_dense,vector_modn_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_modn_dense.pyx#L137
10,implemented,sage.modules.vector_modn_dense.Vector_modn_dense,sage.modules.vector_modn_dense,Vector_modn_dense,class,FreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_modn_dense.pyx#L137
10,implemented,sage.modules.vector_modn_dense.unpickle_v0,sage.modules.vector_modn_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_modn_dense.pyx#L373
10,implemented,sage.modules.vector_modn_dense.unpickle_v1,sage.modules.vector_modn_dense,unpickle_v1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_modn_dense.pyx#L386
10,implemented,sage.modules.vector_modn_sparse,sage.modules.vector_modn_sparse,vector_modn_sparse,module,,
10,implemented,sage.modules.vector_numpy_dense,sage.modules.vector_numpy_dense,vector_numpy_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_numpy_dense.pyx#L38
10,implemented,sage.modules.vector_numpy_dense.Vector_numpy_dense,sage.modules.vector_numpy_dense,Vector_numpy_dense,class,FreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_numpy_dense.pyx#L38
10,implemented,sage.modules.vector_numpy_integer_dense,sage.modules.vector_numpy_integer_dense,vector_numpy_integer_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_numpy_integer_dense.pyx#L38
10,implemented,sage.modules.vector_numpy_integer_dense.Vector_numpy_integer_dense,sage.modules.vector_numpy_integer_dense,Vector_numpy_integer_dense,class,Vector_numpy_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_numpy_integer_dense.pyx#L38
10,implemented,sage.modules.vector_rational_dense,sage.modules.vector_rational_dense,vector_rational_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_rational_dense.pyx#L75
10,implemented,sage.modules.vector_rational_dense.Vector_rational_dense,sage.modules.vector_rational_dense,Vector_rational_dense,class,FreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_rational_dense.pyx#L75
10,implemented,sage.modules.vector_rational_dense.unpickle_v0,sage.modules.vector_rational_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_rational_dense.pyx#L360
10,implemented,sage.modules.vector_rational_dense.unpickle_v1,sage.modules.vector_rational_dense,unpickle_v1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_rational_dense.pyx#L376
10,implemented,sage.modules.vector_rational_sparse,sage.modules.vector_rational_sparse,vector_rational_sparse,module,,
10,implemented,sage.modules.vector_real_double_dense,sage.modules.vector_real_double_dense,vector_real_double_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_real_double_dense.pyx#L40
10,implemented,sage.modules.vector_real_double_dense.Vector_real_double_dense,sage.modules.vector_real_double_dense,Vector_real_double_dense,class,Vector_double_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_real_double_dense.pyx#L40
10,implemented,sage.modules.vector_real_double_dense.unpickle_v0,sage.modules.vector_real_double_dense,unpickle_v0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_real_double_dense.pyx#L96
10,implemented,sage.modules.vector_real_double_dense.unpickle_v1,sage.modules.vector_real_double_dense,unpickle_v1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_real_double_dense.pyx#L110
10,implemented,sage.modules.vector_space_homspace,sage.modules.vector_space_homspace,vector_space_homspace,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_homspace.py#L250
10,implemented,sage.modules.vector_space_homspace.VectorSpaceHomspace,sage.modules.vector_space_homspace,VectorSpaceHomspace,class,"X, Y, FreeModuleHomspace",https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_homspace.py#L250
10,implemented,sage.modules.vector_space_homspace.is_VectorSpaceHomspace,sage.modules.vector_space_homspace,is_VectorSpaceHomspace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_homspace.py#L205
10,implemented,sage.modules.vector_space_morphism,sage.modules.vector_space_morphism,vector_space_morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_morphism.py#L816
10,implemented,sage.modules.vector_space_morphism.VectorSpaceMorphism,sage.modules.vector_space_morphism,VectorSpaceMorphism,class,"A, FreeModuleMorphism",https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_morphism.py#L816
10,implemented,sage.modules.vector_space_morphism.is_VectorSpaceMorphism,sage.modules.vector_space_morphism,is_VectorSpaceMorphism,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_morphism.py#L782
10,implemented,sage.modules.vector_space_morphism.linear_transformation,sage.modules.vector_space_morphism,linear_transformation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_space_morphism.py#L338
10,implemented,sage.modules.vector_symbolic_dense,sage.modules.vector_symbolic_dense,vector_symbolic_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_dense.py#L106
10,implemented,sage.modules.vector_symbolic_dense.Vector_symbolic_dense,sage.modules.vector_symbolic_dense,Vector_symbolic_dense,class,FreeModuleElement_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_dense.py#L106
10,implemented,sage.modules.vector_symbolic_dense.apply_map,sage.modules.vector_symbolic_dense,apply_map,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_dense.py#L60
10,implemented,sage.modules.vector_symbolic_sparse,sage.modules.vector_symbolic_sparse,vector_symbolic_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_sparse.py#L108
10,implemented,sage.modules.vector_symbolic_sparse.Vector_symbolic_sparse,sage.modules.vector_symbolic_sparse,Vector_symbolic_sparse,class,FreeModuleElement_generic_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_sparse.py#L108
10,implemented,sage.modules.vector_symbolic_sparse.apply_map,sage.modules.vector_symbolic_sparse,apply_map,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/vector_symbolic_sparse.py#L62
10,implemented,sage.modules.with_basis.all,sage.modules.with_basis.all,all,module,,
10,implemented,sage.modules.with_basis.cell_module,sage.modules.with_basis.cell_module,cell_module,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/cell_module.py#L23
10,implemented,sage.modules.with_basis.cell_module.CellModule,sage.modules.with_basis.cell_module,CellModule,class,"A, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/cell_module.py#L23
10,implemented,sage.modules.with_basis.cell_module.Element,sage.modules.with_basis.cell_module,Element,class,IndexedFreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/cell_module.py#L324
10,implemented,sage.modules.with_basis.cell_module.SimpleModule,sage.modules.with_basis.cell_module,SimpleModule,class,QuotientModuleWithBasis,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/cell_module.py#L380
10,implemented,sage.modules.with_basis.indexed_element,sage.modules.with_basis.indexed_element,indexed_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/indexed_element.pyx#L32
10,implemented,sage.modules.with_basis.indexed_element.IndexedFreeModuleElement,sage.modules.with_basis.indexed_element,IndexedFreeModuleElement,class,ModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/indexed_element.pyx#L32
10,implemented,sage.modules.with_basis.invariant,sage.modules.with_basis.invariant,invariant,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/invariant.py#L28
10,implemented,sage.modules.with_basis.invariant.Element,sage.modules.with_basis.invariant,Element,class,IndexedFreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/invariant.py#L384
10,implemented,sage.modules.with_basis.invariant.FiniteDimensionalInvariantModule,sage.modules.with_basis.invariant,FiniteDimensionalInvariantModule,class,"M, S, SubmoduleWithBasis",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/invariant.py#L28
10,implemented,sage.modules.with_basis.invariant.FiniteDimensionalTwistedInvariantModule,sage.modules.with_basis.invariant,FiniteDimensionalTwistedInvariantModule,class,"M, G, SubmoduleWithBasis",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/invariant.py#L574
10,implemented,sage.modules.with_basis.morphism,sage.modules.with_basis.morphism,morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1402
10,implemented,sage.modules.with_basis.morphism.DiagonalModuleMorphism,sage.modules.with_basis.morphism,DiagonalModuleMorphism,class,ModuleMorphismByLinearity,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1402
10,implemented,sage.modules.with_basis.morphism.ModuleMorphism,sage.modules.with_basis.morphism,ModuleMorphism,class,Morphism,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L129
10,implemented,sage.modules.with_basis.morphism.ModuleMorphismByLinearity,sage.modules.with_basis.morphism,ModuleMorphismByLinearity,class,ModuleMorphism,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L269
10,implemented,sage.modules.with_basis.morphism.ModuleMorphismFromFunction,sage.modules.with_basis.morphism,ModuleMorphismFromFunction,class,"ModuleMorphism, SetMorphism",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L231
10,implemented,sage.modules.with_basis.morphism.ModuleMorphismFromMatrix,sage.modules.with_basis.morphism,ModuleMorphismFromMatrix,class,ModuleMorphismByLinearity,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1246
10,implemented,sage.modules.with_basis.morphism.PointwiseInverseFunction,sage.modules.with_basis.morphism,PointwiseInverseFunction,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1558
10,implemented,sage.modules.with_basis.morphism.TriangularModuleMorphism,sage.modules.with_basis.morphism,TriangularModuleMorphism,class,ModuleMorphism,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L418
10,implemented,sage.modules.with_basis.morphism.TriangularModuleMorphismByLinearity,sage.modules.with_basis.morphism,TriangularModuleMorphismByLinearity,class,"ModuleMorphismByLinearity, TriangularModuleMorphism",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1164
10,implemented,sage.modules.with_basis.morphism.TriangularModuleMorphismFromFunction,sage.modules.with_basis.morphism,TriangularModuleMorphismFromFunction,class,"ModuleMorphismFromFunction, TriangularModuleMorphism",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1215
10,implemented,sage.modules.with_basis.morphism.pointwise_inverse_function,sage.modules.with_basis.morphism,pointwise_inverse_function,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/morphism.py#L1527
10,implemented,sage.modules.with_basis.representation,sage.modules.with_basis.representation,representation,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2643
10,implemented,sage.modules.with_basis.representation.Element,sage.modules.with_basis.representation,Element,class,Element,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1543
10,implemented,sage.modules.with_basis.representation.NaturalMatrixRepresentation,sage.modules.with_basis.representation,NaturalMatrixRepresentation,class,Representation,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2643
10,implemented,sage.modules.with_basis.representation.QuotientRepresentation,sage.modules.with_basis.representation,QuotientRepresentation,class,"Representation_abstract, QuotientModuleWithBasis",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1404
10,implemented,sage.modules.with_basis.representation.ReflectionRepresentation,sage.modules.with_basis.representation,ReflectionRepresentation,class,"W, Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2549
10,implemented,sage.modules.with_basis.representation.RegularRepresentation,sage.modules.with_basis.representation,RegularRepresentation,class,Representation,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2128
10,implemented,sage.modules.with_basis.representation.Representation,sage.modules.with_basis.representation,Representation,class,"Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1037
10,implemented,sage.modules.with_basis.representation.Representation_Exterior,sage.modules.with_basis.representation,Representation_Exterior,class,"Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1550
10,implemented,sage.modules.with_basis.representation.Representation_ExteriorAlgebra,sage.modules.with_basis.representation,Representation_ExteriorAlgebra,class,Representation_Exterior,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1796
10,implemented,sage.modules.with_basis.representation.Representation_Symmetric,sage.modules.with_basis.representation,Representation_Symmetric,class,"Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1863
10,implemented,sage.modules.with_basis.representation.Representation_Tensor,sage.modules.with_basis.representation,Representation_Tensor,class,"Representation_abstract, CombinatorialFreeModule_Tensor",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1448
10,implemented,sage.modules.with_basis.representation.Representation_abstract,sage.modules.with_basis.representation,Representation_abstract,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L30
10,implemented,sage.modules.with_basis.representation.SchurFunctorRepresentation,sage.modules.with_basis.representation,SchurFunctorRepresentation,class,"V, Subrepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2736
10,implemented,sage.modules.with_basis.representation.SignRepresentationCoxeterGroup,sage.modules.with_basis.representation,SignRepresentationCoxeterGroup,class,SignRepresentation_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2508
10,implemented,sage.modules.with_basis.representation.SignRepresentationMatrixGroup,sage.modules.with_basis.representation,SignRepresentationMatrixGroup,class,SignRepresentation_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2476
10,implemented,sage.modules.with_basis.representation.SignRepresentationPermgroup,sage.modules.with_basis.representation,SignRepresentationPermgroup,class,SignRepresentation_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2445
10,implemented,sage.modules.with_basis.representation.SignRepresentation_abstract,sage.modules.with_basis.representation,SignRepresentation_abstract,class,"Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2326
10,implemented,sage.modules.with_basis.representation.Subrepresentation,sage.modules.with_basis.representation,Subrepresentation,class,"Representation_abstract, SubmoduleWithBasis",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L1324
10,implemented,sage.modules.with_basis.representation.TrivialRepresentation,sage.modules.with_basis.representation,TrivialRepresentation,class,"Representation_abstract, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/representation.py#L2210
10,implemented,sage.modules.with_basis.subquotient,sage.modules.with_basis.subquotient,subquotient,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/subquotient.py#L18
10,implemented,sage.modules.with_basis.subquotient.QuotientModuleWithBasis,sage.modules.with_basis.subquotient,QuotientModuleWithBasis,class,CombinatorialFreeModule,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/subquotient.py#L18
10,implemented,sage.modules.with_basis.subquotient.SubmoduleWithBasis,sage.modules.with_basis.subquotient,SubmoduleWithBasis,class,CombinatorialFreeModule,https://github.com/sagemath/sage/blob/develop/src/sage/modules/with_basis/subquotient.py#L166
10,Implemented,sage.monoids,sage.monoids,monoids,module,,
10,implemented,sage.monoids.automatic_semigroup,sage.monoids.automatic_semigroup,automatic_semigroup,module,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/automatic_semigroup.py#L1013
10,implemented,sage.monoids.automatic_semigroup.AutomaticMonoid,sage.monoids.automatic_semigroup,AutomaticMonoid,class,AutomaticSemigroup,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/automatic_semigroup.py#L1013
10,implemented,sage.monoids.automatic_semigroup.AutomaticSemigroup,sage.monoids.automatic_semigroup,AutomaticSemigroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/monoids/automatic_semigroup.py#L35
10,implemented,sage.monoids.automatic_semigroup.Element,sage.monoids.automatic_semigroup,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/automatic_semigroup.py#L858
10,implemented,sage.monoids.free_abelian_monoid,sage.monoids.free_abelian_monoid,free_abelian_monoid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid.py#L112
10,implemented,sage.monoids.free_abelian_monoid.FreeAbelianMonoid,sage.monoids.free_abelian_monoid,FreeAbelianMonoid,function,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid.py#L112
10,implemented,sage.monoids.free_abelian_monoid.FreeAbelianMonoidFactory,sage.monoids.free_abelian_monoid,FreeAbelianMonoidFactory,class,UniqueFactory,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid.py#L68
10,implemented,sage.monoids.free_abelian_monoid.FreeAbelianMonoid_class,sage.monoids.free_abelian_monoid,FreeAbelianMonoid_class,class,Parent,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid.py#L185
10,implemented,sage.monoids.free_abelian_monoid.is_FreeAbelianMonoid,sage.monoids.free_abelian_monoid,is_FreeAbelianMonoid,function,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid.py#L160
10,implemented,sage.monoids.free_abelian_monoid_element,sage.monoids.free_abelian_monoid_element,free_abelian_monoid_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid_element.pyx#L64
10,implemented,sage.monoids.free_abelian_monoid_element.FreeAbelianMonoidElement,sage.monoids.free_abelian_monoid_element,FreeAbelianMonoidElement,class,MonoidElement,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid_element.pyx#L64
10,implemented,sage.monoids.free_abelian_monoid_element.is_FreeAbelianMonoidElement,sage.monoids.free_abelian_monoid_element,is_FreeAbelianMonoidElement,function,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_abelian_monoid_element.pyx#L44
10,implemented,sage.monoids.free_monoid,sage.monoids.free_monoid,free_monoid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_monoid.py#L71
10,implemented,sage.monoids.free_monoid.FreeMonoid,sage.monoids.free_monoid,FreeMonoid,class,"Monoid_class, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_monoid.py#L71
10,implemented,sage.monoids.free_monoid.is_FreeMonoid,sage.monoids.free_monoid,is_FreeMonoid,function,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_monoid.py#L39
10,implemented,sage.monoids.free_monoid_element,sage.monoids.free_monoid_element,free_monoid_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/monoids/free_monoid_element.py#L41
