Status,full_name,module,entity_name,type,bases,source
,sage.matrix.matrix_integer_dense_saturation.saturation,sage.matrix.matrix_integer_dense_saturation,saturation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_integer_dense_saturation.py#L186
,sage.matrix.matrix_integer_dense_saturation.solve_system_with_difficult_last_row,sage.matrix.matrix_integer_dense_saturation,solve_system_with_difficult_last_row,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_integer_dense_saturation.py#L119
,sage.matrix.matrix_integer_sparse,sage.matrix.matrix_integer_sparse,matrix_integer_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_integer_sparse.pyx#L74
,sage.matrix.matrix_integer_sparse.Matrix_integer_sparse,sage.matrix.matrix_integer_sparse,Matrix_integer_sparse,class,Matrix_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_integer_sparse.pyx#L74
,sage.matrix.matrix_misc,sage.matrix.matrix_misc,matrix_misc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_misc.py#L76
,sage.matrix.matrix_misc.permanental_minor_polynomial,sage.matrix.matrix_misc,permanental_minor_polynomial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_misc.py#L76
,sage.matrix.matrix_misc.prm_mul,sage.matrix.matrix_misc,prm_mul,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_misc.py#L29
,sage.matrix.matrix_misc.row_iterator,sage.matrix.matrix_misc,row_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_misc.py#L24
,sage.matrix.matrix_mod2_dense,sage.matrix.matrix_mod2_dense,matrix_mod2_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L148
,sage.matrix.matrix_mod2_dense.Matrix_mod2_dense,sage.matrix.matrix_mod2_dense,Matrix_mod2_dense,class,Matrix_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L148
,sage.matrix.matrix_mod2_dense.from_png,sage.matrix.matrix_mod2_dense,from_png,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2278
,sage.matrix.matrix_mod2_dense.parity,sage.matrix.matrix_mod2_dense,parity,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2144
,sage.matrix.matrix_mod2_dense.ple,sage.matrix.matrix_mod2_dense,ple,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2436
,sage.matrix.matrix_mod2_dense.pluq,sage.matrix.matrix_mod2_dense,pluq,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2372
,sage.matrix.matrix_mod2_dense.to_png,sage.matrix.matrix_mod2_dense,to_png,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2327
,sage.matrix.matrix_mod2_dense.unpickle_matrix_mod2_dense_v2,sage.matrix.matrix_mod2_dense,unpickle_matrix_mod2_dense_v2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mod2_dense.pyx#L2168
,sage.matrix.matrix_modn_dense_double,sage.matrix.matrix_modn_dense_double,matrix_modn_dense_double,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_double.pyx#L48
,sage.matrix.matrix_modn_dense_double.Matrix_modn_dense_double,sage.matrix.matrix_modn_dense_double,Matrix_modn_dense_double,class,Matrix_modn_dense_template,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_double.pyx#L48
,sage.matrix.matrix_modn_dense_double.Matrix_modn_dense_template,sage.matrix.matrix_modn_dense_double,Matrix_modn_dense_template,class,Matrix_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_double.pyx#L439
,sage.matrix.matrix_modn_dense_float,sage.matrix.matrix_modn_dense_float,matrix_modn_dense_float,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_float.pyx#L45
,sage.matrix.matrix_modn_dense_float.Matrix_modn_dense_float,sage.matrix.matrix_modn_dense_float,Matrix_modn_dense_float,class,Matrix_modn_dense_template,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_float.pyx#L45
,sage.matrix.matrix_modn_dense_float.Matrix_modn_dense_template,sage.matrix.matrix_modn_dense_float,Matrix_modn_dense_template,class,Matrix_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_dense_float.pyx#L439
,sage.matrix.matrix_modn_sparse,sage.matrix.matrix_modn_sparse,matrix_modn_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_sparse.pyx#L134
,sage.matrix.matrix_modn_sparse.Matrix_modn_sparse,sage.matrix.matrix_modn_sparse,Matrix_modn_sparse,class,Matrix_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_sparse.pyx#L134
,sage.matrix.matrix_modn_sparse.p,sage.matrix.matrix_modn_sparse,p,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_modn_sparse.pyx#L6
,sage.matrix.matrix_mpolynomial_dense,sage.matrix.matrix_mpolynomial_dense,matrix_mpolynomial_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mpolynomial_dense.pyx#L30
,sage.matrix.matrix_mpolynomial_dense.Matrix_mpolynomial_dense,sage.matrix.matrix_mpolynomial_dense,Matrix_mpolynomial_dense,class,Matrix_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_mpolynomial_dense.pyx#L30
,sage.matrix.matrix_polynomial_dense,sage.matrix.matrix_polynomial_dense,matrix_polynomial_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_polynomial_dense.pyx#L52
,sage.matrix.matrix_polynomial_dense.Matrix_polynomial_dense,sage.matrix.matrix_polynomial_dense,Matrix_polynomial_dense,class,Matrix_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_polynomial_dense.pyx#L52
,sage.matrix.matrix_rational_dense,sage.matrix.matrix_rational_dense,matrix_rational_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_rational_dense.pyx#L129
,sage.matrix.matrix_rational_dense.MatrixWindow,sage.matrix.matrix_rational_dense,MatrixWindow,class,object,
,sage.matrix.matrix_rational_dense.Matrix_rational_dense,sage.matrix.matrix_rational_dense,Matrix_rational_dense,class,Matrix_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_rational_dense.pyx#L129
,sage.matrix.matrix_rational_sparse,sage.matrix.matrix_rational_sparse,matrix_rational_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_rational_sparse.pyx#L58
,sage.matrix.matrix_rational_sparse.Matrix_rational_sparse,sage.matrix.matrix_rational_sparse,Matrix_rational_sparse,class,Matrix_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_rational_sparse.pyx#L58
,sage.matrix.matrix_real_double_dense,sage.matrix.matrix_real_double_dense,matrix_real_double_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_real_double_dense.pyx#L50
,sage.matrix.matrix_real_double_dense.Matrix_real_double_dense,sage.matrix.matrix_real_double_dense,Matrix_real_double_dense,class,Matrix_double_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_real_double_dense.pyx#L50
,sage.matrix.matrix_space,sage.matrix.matrix_space,matrix_space,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_space.py#L441
,sage.matrix.matrix_space.MatrixSpace,sage.matrix.matrix_space,MatrixSpace,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_space.py#L441
,sage.matrix.matrix_space.dict_to_list,sage.matrix.matrix_space,dict_to_list,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_space.py#L2686
,sage.matrix.matrix_space.get_matrix_class,sage.matrix.matrix_space,get_matrix_class,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_space.py#L92
,sage.matrix.matrix_space.is_MatrixSpace,sage.matrix.matrix_space,is_MatrixSpace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_space.py#L67
,sage.matrix.matrix_sparse,sage.matrix.matrix_sparse,matrix_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_sparse.pyx#L369
,sage.matrix.matrix_sparse.Matrix_sparse,sage.matrix.matrix_sparse,Matrix_sparse,class,Matrix,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_sparse.pyx#L369
,sage.matrix.matrix_symbolic_dense,sage.matrix.matrix_symbolic_dense,matrix_symbolic_dense,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_symbolic_dense.pyx#L3
,sage.matrix.matrix_symbolic_dense.Matrix_symbolic_dense,sage.matrix.matrix_symbolic_dense,Matrix_symbolic_dense,class,Matrix_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_symbolic_dense.pyx#L3
,sage.matrix.matrix_symbolic_sparse,sage.matrix.matrix_symbolic_sparse,matrix_symbolic_sparse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_symbolic_sparse.pyx#L56
,sage.matrix.matrix_symbolic_sparse.Matrix_symbolic_sparse,sage.matrix.matrix_symbolic_sparse,Matrix_symbolic_sparse,class,Matrix_generic_sparse,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_symbolic_sparse.pyx#L56
,sage.matrix.matrix_window,sage.matrix.matrix_window,matrix_window,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_window.pyx#L18
,sage.matrix.matrix_window.MatrixWindow,sage.matrix.matrix_window,MatrixWindow,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/matrix_window.pyx#L18
,sage.matrix.misc,sage.matrix.misc,misc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc.pyx#L330
,sage.matrix.misc.cmp_pivots,sage.matrix.misc,cmp_pivots,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc.pyx#L330
,sage.matrix.misc.matrix_integer_sparse_rational_reconstruction,sage.matrix.misc,matrix_integer_sparse_rational_reconstruction,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc.pyx#L33
,sage.matrix.misc.matrix_rational_echelon_form_multimodular,sage.matrix.misc,matrix_rational_echelon_form_multimodular,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc.pyx#L125
,sage.matrix.misc_flint,sage.matrix.misc_flint,misc_flint,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc_flint.pyx#L20
,sage.matrix.misc_flint.matrix_integer_dense_rational_reconstruction,sage.matrix.misc_flint,matrix_integer_dense_rational_reconstruction,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc_flint.pyx#L20
,sage.matrix.misc_mpfr,sage.matrix.misc_mpfr,misc_mpfr,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc_mpfr.pyx#L15
,sage.matrix.misc_mpfr.hadamard_row_bound_mpfr,sage.matrix.misc_mpfr,hadamard_row_bound_mpfr,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/misc_mpfr.pyx#L15
,sage.matrix.operation_table,sage.matrix.operation_table,operation_table,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/operation_table.py#L21
,sage.matrix.operation_table.OperationTable,sage.matrix.operation_table,OperationTable,class,"S, SageObject",https://github.com/sagemath/sage/blob/develop/src/sage/matrix/operation_table.py#L21
,sage.matrix.special,sage.matrix.special,special,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2137
,sage.matrix.special.block_diagonal_matrix,sage.matrix.special,block_diagonal_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2137
,sage.matrix.special.block_matrix,sage.matrix.special,block_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L1777
,sage.matrix.special.circulant,sage.matrix.special,circulant,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L1514
,sage.matrix.special.column_matrix,sage.matrix.special,column_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L126
,sage.matrix.special.companion_matrix,sage.matrix.special,companion_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2217
,sage.matrix.special.diagonal_matrix,sage.matrix.special,diagonal_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L672
,sage.matrix.special.elementary_matrix,sage.matrix.special,elementary_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L1117
,sage.matrix.special.hankel,sage.matrix.special,hankel,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3598
,sage.matrix.special.hilbert,sage.matrix.special,hilbert,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3484
,sage.matrix.special.identity_matrix,sage.matrix.special,identity_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L904
,sage.matrix.special.ith_to_zero_rotation_matrix,sage.matrix.special,ith_to_zero_rotation_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3374
,sage.matrix.special.jordan_block,sage.matrix.special,jordan_block,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2174
,sage.matrix.special.lehmer,sage.matrix.special,lehmer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L941
,sage.matrix.special.matrix_method,sage.matrix.special,matrix_method,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L80
,sage.matrix.special.ones_matrix,sage.matrix.special,ones_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L1024
,sage.matrix.special.random_diagonalizable_matrix,sage.matrix.special,random_diagonalizable_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3059
,sage.matrix.special.random_echelonizable_matrix,sage.matrix.special,random_echelonizable_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2591
,sage.matrix.special.random_matrix,sage.matrix.special,random_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L213
,sage.matrix.special.random_rref_matrix,sage.matrix.special,random_rref_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2421
,sage.matrix.special.random_subspaces_matrix,sage.matrix.special,random_subspaces_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2804
,sage.matrix.special.random_unimodular_matrix,sage.matrix.special,random_unimodular_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L2953
,sage.matrix.special.toeplitz,sage.matrix.special,toeplitz,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3552
,sage.matrix.special.vandermonde,sage.matrix.special,vandermonde,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3518
,sage.matrix.special.vector_on_axis_rotation_matrix,sage.matrix.special,vector_on_axis_rotation_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L3300
,sage.matrix.special.zero_matrix,sage.matrix.special,zero_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/special.py#L968
,sage.matrix.strassen,sage.matrix.strassen,strassen,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/strassen.pyx#L484
,sage.matrix.strassen.int_range,sage.matrix.strassen,int_range,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/strassen.pyx#L484
,sage.matrix.strassen.strassen_echelon,sage.matrix.strassen,strassen_echelon,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/strassen.pyx#L250
,sage.matrix.strassen.strassen_window_multiply,sage.matrix.strassen,strassen_window_multiply,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/strassen.pyx#L23
,sage.matrix.strassen.test,sage.matrix.strassen,test,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/strassen.pyx#L762
,sage.matrix.symplectic_basis,sage.matrix.symplectic_basis,symplectic_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/symplectic_basis.py#L377
,sage.matrix.symplectic_basis.symplectic_basis_over_ZZ,sage.matrix.symplectic_basis,symplectic_basis_over_ZZ,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/symplectic_basis.py#L377
,sage.matrix.symplectic_basis.symplectic_basis_over_field,sage.matrix.symplectic_basis,symplectic_basis_over_field,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matrix/symplectic_basis.py#L140
,sage.matroids,sage.matroids,matroids,module,,
,sage.matroids.advanced,sage.matroids.advanced,advanced,module,,
,sage.matroids.basis_exchange_matroid,sage.matroids.basis_exchange_matroid,basis_exchange_matroid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/basis_exchange_matroid.pyx#L32
,sage.matroids.basis_exchange_matroid.BasisExchangeMatroid,sage.matroids.basis_exchange_matroid,BasisExchangeMatroid,class,Matroid,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/basis_exchange_matroid.pyx#L32
,sage.matroids.basis_matroid,sage.matroids.basis_matroid,basis_matroid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/basis_matroid.pyx#L79
,sage.matroids.basis_matroid.BasisMatroid,sage.matroids.basis_matroid,BasisMatroid,class,BasisExchangeMatroid,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/basis_matroid.pyx#L79
,sage.matroids.chow_ring,sage.matroids.chow_ring,chow_ring,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring.py#L25
,sage.matroids.chow_ring.ChowRing,sage.matroids.chow_ring,ChowRing,class,"R, M, QuotientRing_generic",https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring.py#L25
,sage.matroids.chow_ring.Element,sage.matroids.chow_ring,Element,class,QuotientRingElement,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring.py#L331
,sage.matroids.chow_ring_ideal,sage.matroids.chow_ring_ideal,chow_ring_ideal,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring_ideal.py#L629
,sage.matroids.chow_ring_ideal.AugmentedChowRingIdeal_atom_free,sage.matroids.chow_ring_ideal,AugmentedChowRingIdeal_atom_free,class,"M, R, ChowRingIdeal",https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring_ideal.py#L629
,sage.matroids.chow_ring_ideal.AugmentedChowRingIdeal_fy,sage.matroids.chow_ring_ideal,AugmentedChowRingIdeal_fy,class,"M, R, ChowRingIdeal",https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring_ideal.py#L346
,sage.matroids.chow_ring_ideal.ChowRingIdeal,sage.matroids.chow_ring_ideal,ChowRingIdeal,class,MPolynomialIdeal,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring_ideal.py#L26
,sage.matroids.chow_ring_ideal.ChowRingIdeal_nonaug,sage.matroids.chow_ring_ideal,ChowRingIdeal_nonaug,class,"M, R, ChowRingIdeal",https://github.com/sagemath/sage/blob/develop/src/sage/matroids/chow_ring_ideal.py#L102
,sage.matroids.circuit_closures_matroid,sage.matroids.circuit_closures_matroid,circuit_closures_matroid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/circuit_closures_matroid.pyx#L68
,sage.matroids.circuit_closures_matroid.CircuitClosuresMatroid,sage.matroids.circuit_closures_matroid,CircuitClosuresMatroid,class,Matroid,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/circuit_closures_matroid.pyx#L68
,sage.matroids.circuits_matroid,sage.matroids.circuits_matroid,circuits_matroid,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/circuits_matroid.pyx#L38
,sage.matroids.circuits_matroid.CircuitsMatroid,sage.matroids.circuits_matroid,CircuitsMatroid,class,Matroid,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/circuits_matroid.pyx#L38
,sage.matroids.constructor,sage.matroids.constructor,constructor,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/constructor.py#L125
,sage.matroids.constructor.Matroid,sage.matroids.constructor,Matroid,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/constructor.py#L125
,sage.matroids.database_collections,sage.matroids.database_collections,database_collections,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_collections.py#L25
,sage.matroids.database_collections.AllMatroids,sage.matroids.database_collections,AllMatroids,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_collections.py#L25
,sage.matroids.database_collections.BrettellMatroids,sage.matroids.database_collections,BrettellMatroids,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_collections.py#L276
,sage.matroids.database_collections.OxleyMatroids,sage.matroids.database_collections,OxleyMatroids,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_collections.py#L226
,sage.matroids.database_collections.VariousMatroids,sage.matroids.database_collections,VariousMatroids,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_collections.py#L325
,sage.matroids.database_matroids,sage.matroids.database_matroids,database_matroids,module,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2925
,sage.matroids.database_matroids.A9,sage.matroids.database_matroids,A9,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2925
,sage.matroids.database_matroids.AF12,sage.matroids.database_matroids,AF12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4240
,sage.matroids.database_matroids.AG,sage.matroids.database_matroids,AG,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2012
,sage.matroids.database_matroids.AG23,sage.matroids.database_matroids,AG23,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L1292
,sage.matroids.database_matroids.AG23minus,sage.matroids.database_matroids,AG23minus,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4758
,sage.matroids.database_matroids.AG23minusDY,sage.matroids.database_matroids,AG23minusDY,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2497
,sage.matroids.database_matroids.AG32,sage.matroids.database_matroids,AG32,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L628
,sage.matroids.database_matroids.AG32prime,sage.matroids.database_matroids,AG32prime,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L672
,sage.matroids.database_matroids.AK12,sage.matroids.database_matroids,AK12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4144
,sage.matroids.database_matroids.BB9,sage.matroids.database_matroids,BB9,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2706
,sage.matroids.database_matroids.BB9gDY,sage.matroids.database_matroids,BB9gDY,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2887
,sage.matroids.database_matroids.BetsyRoss,sage.matroids.database_matroids,BetsyRoss,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L5009
,sage.matroids.database_matroids.Block_10_5,sage.matroids.database_matroids,Block_10_5,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4940
,sage.matroids.database_matroids.Block_9_4,sage.matroids.database_matroids,Block_9_4,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4860
,sage.matroids.database_matroids.CompleteGraphic,sage.matroids.database_matroids,CompleteGraphic,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L5184
,sage.matroids.database_matroids.D10,sage.matroids.database_matroids,D10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3427
,sage.matroids.database_matroids.D16,sage.matroids.database_matroids,D16,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L5067
,sage.matroids.database_matroids.ExtendedBinaryGolayCode,sage.matroids.database_matroids,ExtendedBinaryGolayCode,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L5135
,sage.matroids.database_matroids.ExtendedTernaryGolayCode,sage.matroids.database_matroids,ExtendedTernaryGolayCode,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L1638
,sage.matroids.database_matroids.F8,sage.matroids.database_matroids,F8,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L790
,sage.matroids.database_matroids.FA11,sage.matroids.database_matroids,FA11,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3771
,sage.matroids.database_matroids.FA15,sage.matroids.database_matroids,FA15,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4613
,sage.matroids.database_matroids.FF10,sage.matroids.database_matroids,FF10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3131
,sage.matroids.database_matroids.FF12,sage.matroids.database_matroids,FF12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3914
,sage.matroids.database_matroids.FK10,sage.matroids.database_matroids,FK10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3706
,sage.matroids.database_matroids.FK12,sage.matroids.database_matroids,FK12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4176
,sage.matroids.database_matroids.FM14,sage.matroids.database_matroids,FM14,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4578
,sage.matroids.database_matroids.FN9,sage.matroids.database_matroids,FN9,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2954
,sage.matroids.database_matroids.FP10,sage.matroids.database_matroids,FP10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3257
,sage.matroids.database_matroids.FP12,sage.matroids.database_matroids,FP12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4017
,sage.matroids.database_matroids.FQ12,sage.matroids.database_matroids,FQ12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3873
,sage.matroids.database_matroids.FR12,sage.matroids.database_matroids,FR12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3809
,sage.matroids.database_matroids.FS12,sage.matroids.database_matroids,FS12,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4049
,sage.matroids.database_matroids.FT10,sage.matroids.database_matroids,FT10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3551
,sage.matroids.database_matroids.FU10,sage.matroids.database_matroids,FU10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3397
,sage.matroids.database_matroids.FV14,sage.matroids.database_matroids,FV14,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L4512
,sage.matroids.database_matroids.FX9,sage.matroids.database_matroids,FX9,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L2988
,sage.matroids.database_matroids.FY10,sage.matroids.database_matroids,FY10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/matroids/database_matroids.py#L3325
